,target
369,62.10902255639098
370,44.19548872180451
371,-10.0
372,60.54072681704258
373,72.21553884711781
374,65.50125313283209
375,50.13471177944862
376,65.3358395989975
377,-10.0
378,66.01253132832082
379,66.78070175438599
380,-10.0
381,-10.0
382,66.09273182957394
383,-10.0
384,74.7575187969925
385,-10.0
386,75.71679197994989
387,72.23934837092733
388,51.94298245614035
389,60.190476190476204
390,71.61591478696742
391,71.91102756892232
392,51.558270676691734
393,-10.0
394,52.902255639097746
395,-10.0
396,55.3609022556391
397,-10.0
398,-10.0
399,67.03634085213034
400,-10.0
401,75.09430984869583
402,-10.0
403,49.07518796992482
404,55.926691729323316
405,50.208020050125306
406,53.13596491228071
407,-10.0
408,69.9141604010025
409,60.14469042977814
410,52.71992481203008
411,-10.0
412,55.4718045112782
413,62.325814536340836
414,-10.0
415,53.510025062656645
416,77.20300751879698
417,40.767543859649116
418,-10.0
419,74.70864661654134
420,48.491436925647456
421,49.61962777313655
422,-10.0
423,-10.0
424,-10.0
425,63.38157894736843
426,-10.0
427,-10.0
428,68.22055137844613
429,57.04636591478698
430,80.14348370927317
431,74.58082706766918
432,-10.0
433,-10.0
434,64.45802005012533
435,76.90100250626567
436,48.765664160401
437,76.04323308270678
438,64.94172932330828
439,-10.0
440,-10.0
441,57.86654135338345
442,-10.0
443,-10.0
444,63.63408521303257
445,52.44486215538848
446,-10.0
447,69.36403508771932
448,75.9110275689223
449,-10.0
450,62.77631578947369
451,62.652255639097746
452,63.019423558897245
453,-10.0
454,-10.0
455,-10.0
456,-10.0
457,55.36779448621555
458,-10.0
459,-10.0
460,52.96177944862154
461,74.63088276246172
462,60.01503759398495
463,58.138471177944865
464,52.243734335839605
465,54.08897243107771
466,-10.0
467,-10.0
468,61.142230576441115
469,73.83521303258148
470,-10.0
471,58.483639654692276
472,60.61403508771931
473,57.64473684210526
474,-10.0
475,58.56516290726818
476,65.57456140350877
477,67.39912280701755
478,-10.0
479,-10.0
480,56.24624060150376
481,61.497493734335826
482,52.77756892230576
483,76.59649122807019
484,47.021929824561404
485,-10.0
486,-10.0
487,-10.0
488,77.94674185463658
489,-10.0
490,72.96491228070177
491,-10.0
492,50.65842847860392
493,59.64151118537084
494,53.587719298245624
495,62.77067669172931
496,59.85588972431079
497,-10.0
498,-10.0
499,82.24436090225562
500,-10.0
501,68.87218045112782
502,80.22117794486213
503,-10.0
504,61.53037686809616
505,51.93421052631579
506,49.39223057644111
507,-10.0
508,60.558897243107786
509,67.27067669172932
510,-10.0
511,49.62248213125406
512,51.46549243479067
513,-10.0
514,-10.0
515,-10.0
516,64.46804511278195
517,-10.0
518,-10.0
519,50.85570407500233
520,-10.0
521,60.20739348370925
522,69.0325814536341
523,75.656015037594
524,-10.0
525,66.13533834586464
526,57.92042606516289
527,60.956766917293216
528,64.46052631578948
529,44.86278195488722
530,-10.0
531,-10.0
532,64.10338345864662
533,-10.0
534,-10.0
535,63.233082706766915
536,63.426065162907264
537,75.45927318295742
538,-10.0
539,-10.0
540,77.69639376218323
541,-10.0
542,-10.0
543,67.22932330827068
544,70.44736842105264
545,74.86967418546367
546,52.73621553884713
547,58.120927318295735
548,54.86215538847119
549,43.59461152882205
550,53.337719298245624
551,56.318295739348365
552,64.95488721804512
553,62.462406015037594
554,57.21177944862154
555,-10.0
556,-10.0
557,42.00000000000001
558,-10.0
559,-10.0
560,-10.0
561,-10.0
562,81.5720551378446
563,-10.0
564,64.11779448621552
565,66.50250626566417
566,-10.0
567,66.24624060150377
568,61.80200501253132
569,57.120927318295735
570,-10.0
571,60.6077694235589
572,-10.0
573,58.34398496240602
574,65.24524273647081
575,-10.0
576,69.53759398496241
577,77.18546365914786
578,65.96491228070177
579,-10.0
580,-10.0
581,74.04573934837092
582,57.76531606794765
583,-10.0
584,65.15852130325813
585,55.702380952380956
586,58.14095423744546
587,46.21303258145363
588,-10.0
589,75.08959899749375
590,-10.0
591,52.53320802005013
592,56.72869674185463
593,-10.0
594,59.95802005012533
595,79.36340852130326
596,78.51023391812865
597,48.91337139144156
598,62.81015037593986
599,47.707393483709275
600,54.8314536340852
601,59.49624060150376
602,52.34581824932701
603,-10.0
604,52.109649122807014
605,68.74624060150377
606,63.77756892230576
607,58.41917293233082
608,58.64598997493733
609,60.07644110275688
610,60.07952752250998
611,57.14473684210526
