,target
374,72.92919799498749
375,-10.0
376,49.202380952380956
377,-10.0
378,56.218045112781965
379,-10.0
380,-10.0
381,73.09022556390978
382,-10.0
383,73.08521303258148
384,-10.0
385,-10.0
386,47.797619047619044
387,78.06077694235587
388,60.29072681704258
389,-10.0
390,-10.0
391,67.28822055137844
392,70.86591478696742
393,43.6484962406015
394,-10.0
395,41.3032581453634
396,64.19298245614034
397,62.43040471549242
398,-10.0
399,58.766290726817026
400,48.48243293418732
401,-10.0
402,-10.0
403,65.98245614035089
404,66.75375939849623
405,63.18286456882947
406,66.32268170426066
407,-10.0
408,70.99624060150377
409,64.63345864661653
410,59.50689223057645
411,71.18546365914789
412,-10.0
413,74.99624060150377
414,42.59461152882205
415,78.26817042606514
416,49.833333333333336
417,66.3107769423559
418,70.58395989974939
419,-10.0
420,-10.0
421,44.73684210526316
422,57.98746867167921
423,63.176065162907264
424,72.97180451127821
425,-10.0
426,42.38659147869674
427,-10.0
428,53.5726584980971
429,-10.0
430,-10.0
431,-10.0
432,49.3984962406015
433,-10.0
434,63.068295739348365
435,-10.0
436,-10.0
437,48.84210526315789
438,-10.0
439,59.42105263157896
440,-10.0
441,-10.0
442,67.69235588972431
443,-10.0
444,-10.0
445,47.67167919799499
446,65.343984962406
447,61.84085213032582
448,-10.0
449,47.5576441102757
450,44.71303258145363
451,-10.0
452,67.26441102756893
453,40.219924812030065
454,56.14598997493734
455,70.53195488721805
456,-10.0
457,49.83481852780099
458,-10.0
459,61.67418546365915
460,73.10839598997491
461,52.11779448621555
462,-10.0
463,51.73558897243108
464,55.452380952380956
465,46.58771929824562
466,-10.0
467,-10.0
468,70.11528822055139
469,51.4028822055138
470,-10.0
471,54.00313283208019
472,63.28258145363407
473,-10.0
474,67.64473684210527
475,68.67919799498749
476,72.88721804511279
477,75.3233082706767
478,76.00689223057645
479,69.73872180451126
480,56.67794486215539
481,60.74122807017543
482,-10.0
483,71.75814536340853
484,-10.0
485,63.282558247470526
486,55.3013784461153
487,-10.0
488,79.9110275689223
489,51.736308363501344
490,76.37593984962409
491,52.7593984962406
492,45.54884897428757
493,45.48243293418732
494,-10.0
495,53.561403508771924
496,74.42355889724313
497,-10.0
498,65.49749373433583
499,63.575814536340836
500,53.112781954887225
501,49.5889724310777
502,44.53947368421054
503,67.47994987468671
504,66.69486215538846
505,68.57894736842105
506,49.1234335839599
507,47.689223057644114
508,-10.0
509,-10.0
510,-10.0
511,-10.0
512,-10.0
513,-10.0
514,57.20426065162906
515,64.5670426065163
516,66.2424812030075
517,68.61967418546367
518,75.78634085213031
519,67.18263250719393
520,61.033834586466156
521,60.11654135338345
522,61.36654135338345
523,70.98934837092733
524,-10.0
525,-10.0
526,43.69611528822055
527,66.85275689223057
528,59.270050125313276
529,-10.0
530,65.19486215538846
531,65.54260651629073
532,60.90726817042606
533,-10.0
534,-10.0
535,61.04699248120303
536,51.2211547386986
537,63.827694235588986
538,-10.0
539,-10.0
540,-10.0
541,44.629699248120296
542,65.28634085213034
543,66.31203007518798
544,-10.0
545,59.023182957393495
546,68.8045112781955
547,53.95488721804511
548,64.68734335839599
549,48.13032581453634
550,-10.0
551,-10.0
552,72.67355889724313
553,-10.0
554,45.07017543859649
555,57.61466165413534
556,-10.0
557,54.85463659147869
558,65.64974937343358
559,62.049498746867165
560,63.14536340852131
561,54.687343358395985
562,-10.0
563,54.02756892230576
564,73.2575187969925
565,-10.0
566,59.966791979949875
567,72.72744360902256
568,62.58521303258146
569,62.9078947368421
570,42.72619047619048
571,74.32769423558896
572,63.53258145363407
573,-10.0
574,51.9028822055138
575,-10.0
576,78.56077694235587
577,57.92355889724311
578,-10.0
579,58.85463659147868
580,76.6503759398496
581,-10.0
582,56.848370927318285
583,55.068295739348365
584,60.76065162907267
585,65.69298245614034
586,39.55952380952382
587,62.676065162907264
588,70.53195488721805
589,-10.0
590,67.34711779448622
591,-10.0
592,51.49122807017543
593,53.070802005012546
594,52.51754385964912
595,72.42418546365916
596,71.7512531328321
597,63.94799498746867
598,44.48684210526316
599,-10.0
600,49.41541353383459
601,62.05827067669171
602,76.6685463659148
603,52.04689965654878
604,56.82957393483709
605,48.48057644110276
606,-10.0
607,-10.0
608,57.95426065162906
609,-10.0
610,-10.0
611,39.592592592592595
612,61.033834586466156
613,45.26190476190476
614,59.99686716791979
615,46.666666666666664
616,65.11090225563909
617,62.33270676691731
618,66.5545112781955
619,-10.0
620,71.90100250626567
621,-10.0
622,61.0776710294254
623,-10.0
624,65.3546365914787
625,-10.0
626,70.0545112781955
627,-10.0
628,46.397243107769434
629,62.53654970760234
630,59.64097744360901
631,65.41165413533837
632,71.13157894736844
633,58.284461152882216
634,-10.0
635,78.20300751879698
636,-10.0
637,42.528822055137844
638,-10.0
639,-10.0
640,52.42543859649121
641,-10.0
642,-10.0
643,-10.0
644,56.87218045112781
645,63.60338345864662
646,67.54887218045114
647,-10.0
648,52.00877192982455
649,-10.0
650,-10.0
651,71.72243107769424
652,72.61591478696742
653,76.51817042606514
654,47.60651629072682
655,61.533834586466156
656,70.14598997493734
657,74.35150375939848
658,-10.0
659,-10.0
660,66.81328320802005
661,-10.0
662,-10.0
663,-10.0
664,72.51253132832082
665,61.68602060707324
666,-10.0
667,-10.0
668,65.7531328320802
669,71.95829852408802
670,59.62343358395989
671,48.49310776942357
672,-10.0
673,56.057017543859644
674,66.02506265664161
675,-10.0
676,58.12155388471177
677,65.43483709273184
678,47.206140350877206
679,53.67543859649121
680,-10.0
681,65.24185463659147
682,63.34335839598996
683,77.06641604010024
684,44.046992481203006
685,-10.0
686,56.66228070175438
687,52.77819548872181
688,-10.0
689,58.771303258145345
690,71.56766917293234
691,58.33270676691731
692,53.844611528822064
693,59.967418546365906
694,-10.0
695,56.212406015037594
696,56.71428571428572
697,50.206140350877206
698,66.49561403508773
699,50.1484962406015
700,58.139097744360896
701,-10.0
702,50.83145363408522
703,-10.0
704,42.827067669172926
705,58.58270676691731
706,-10.0
707,62.22243107769423
708,63.120927318295735
709,-10.0
710,-10.0
711,73.59022556390978
712,-10.0
713,-10.0
714,61.01065162907267
715,-10.0
716,-10.0
717,50.78947368421054
718,-10.0
719,-10.0
720,-10.0
721,76.9248120300752
722,46.5576441102757
723,-10.0
724,57.48809523809524
725,-10.0
726,68.32894736842105
727,62.209273182957396
728,-10.0
729,61.224937343358384
730,51.08145363408522
731,-10.0
732,-10.0
733,-10.0
734,59.187343358395985
735,73.19924812030077
736,-10.0
737,-10.0
738,-10.0
739,81.86340852130326
740,58.87155388471177
741,50.71303258145363
742,-10.0
743,-10.0
744,52.29010025062657
745,55.930451127819545
746,-10.0
747,-10.0
748,77.49498746867167
749,-10.0
750,-10.0
751,63.05137844611528
752,50.52694235588972
753,74.16102756892232
754,51.49122807017543
755,74.2800751879699
756,60.36591478696741
757,66.72243107769424
758,63.61027568922305
759,-10.0
760,62.568295739348365
761,60.850250626566435
762,-10.0
763,65.2449874686717
764,61.91290726817042
765,63.0093984962406
766,46.297619047619044
767,-10.0
768,68.45363408521304
769,-10.0
770,68.68609022556392
771,58.870927318295735
772,62.28195488721804
773,48.70112781954888
774,72.13847117794488
775,42.719298245614034
776,46.89285714285714
777,48.74937343358396
778,-10.0
779,60.523182957393495
780,57.729323308270665
781,-10.0
782,59.265664160400995
783,58.79072681704258
784,57.26441102756892
785,66.24993038150933
786,56.66979949874686
787,48.03058572356818
788,62.531328320802004
789,-10.0
790,-10.0
791,64.90225563909775
792,68.03822055137844
793,78.01942355889723
794,-10.0
795,60.77506265664161
796,53.76065162907269
797,69.24561403508773
798,-10.0
799,-10.0
800,46.666666666666664
801,-10.0
802,76.66290726817043
803,-10.0
804,-10.0
805,-10.0
806,59.18170426065162
807,69.04824561403511
808,-10.0
809,-10.0
810,68.79385964912281
811,52.535714285714285
812,68.5031328320802
813,58.48057644110278
814,-10.0
815,-10.0
816,68.16290726817043
817,73.4003759398496
818,56.43850366657384
819,47.72368421052632
820,74.40100250626567
821,-10.0
822,51.32706766917294
823,37.55952380952382
824,72.69172932330825
825,55.993363037222686
826,-10.0
827,-10.0
828,71.94862155388472
829,60.03446115288219
830,-10.0
831,63.899122807017555
832,49.754316346421604
833,56.08583959899749
834,64.21115288220551
835,76.15100250626567
836,68.4204260651629
837,67.37218045112782
838,54.48932516476376
839,-10.0
840,61.58270676691731
841,62.11591478696741
842,56.76315789473684
843,76.74498746867167
844,44.469924812030065
845,53.00375939849624
846,46.021929824561404
847,54.13341223428943
848,42.44038336582196
849,-10.0
850,-10.0
851,62.79323308270677
852,-10.0
853,60.233082706766915
854,64.00187969924812
855,48.20112781954888
856,50.176065162907264
857,-10.0
858,-10.0
859,-10.0
860,67.70363408521304
861,64.1766917293233
862,58.34085213032582
863,-10.0
864,48.76754385964912
865,73.44172932330825
866,-10.0
867,-10.0
868,69.10401002506266
869,56.89035087719298
870,55.69611528822056
871,68.18483709273184
872,-10.0
873,58.58145363408519
874,65.95363408521304
875,50.45112781954888
876,-10.0
877,-10.0
878,49.6904761904762
879,-10.0
880,58.449248120300744
881,59.87280701754384
882,63.877819548872175
883,79.17355889724313
884,67.11152882205512
885,61.1328320802005
886,66.0795739348371
887,70.25626566416042
888,72.11528822055139
889,60.36591478696741
890,-10.0
891,57.4799498746867
892,54.16054023948761
893,75.79260651629075
894,70.85839598997491
895,51.91040100250627
896,-10.0
897,58.41604010025065
898,60.18107769423559
899,-10.0
900,-10.0
901,-10.0
902,63.52631578947368
903,-10.0
904,-10.0
905,53.92857142857144
906,71.96491228070177
907,-10.0
908,63.884711779448615
909,-10.0
910,56.2984544695071
911,66.78696741854638
912,72.91729323308269
913,76.2575187969925
914,-10.0
915,54.110275689223045
916,-10.0
917,59.44899285250164
918,-10.0
919,76.15100250626567
920,70.54385964912281
921,57.0860484544695
922,43.80263157894737
923,74.89348370927317
924,-10.0
925,50.766917293233085
926,-10.0
927,-10.0
928,83.40538847117794
929,-10.0
930,59.96491228070176
931,64.9592731829574
932,64.60902255639098
933,81.03634085213031
934,59.997493734335826
935,58.389097744360896
936,54.187343358395985
937,72.15100250626567
938,-10.0
939,-10.0
940,48.456140350877206
941,69.11528822055138
942,-10.0
943,47.35554163185742
944,64.42355889724311
945,65.76942355889724
946,-10.0
947,67.75375939849623
948,-10.0
949,41.67105263157895
950,80.01942355889723
951,75.01942355889723
952,61.389724310776934
953,67.40037593984964
954,-10.0
955,-10.0
956,77.95300751879698
957,64.47243107769422
958,65.34022556390978
959,62.6565487793558
960,57.6992249141372
961,58.49060150375939
962,58.88220551378446
963,-10.0
964,56.81516290726818
965,53.21741854636591
966,-10.0
967,-10.0
968,38.910401002506255
969,62.930451127819545
970,70.94862155388472
971,-10.0
972,-10.0
973,57.77819548872182
974,56.68922305764412
975,57.54448621553883
976,-10.0
977,-10.0
978,52.377819548872175
979,58.139724310776934
980,77.13157894736844
981,-10.0
982,54.561403508771924
983,-10.0
984,66.40288220551378
985,69.88847117794488
986,61.997493734335826
987,-10.0
988,60.69172932330827
989,56.87218045112781
990,54.920681332962026
991,47.00438596491228
992,53.68796992481202
993,67.53696741854638
994,50.456140350877206
995,55.728070175438596
996,44.4423094773972
997,-10.0
998,-10.0
999,65.7531328320802
1000,-10.0
1001,-10.0
1002,53.4749373433584
1003,68.38847117794488
1004,58.53822055137844
1005,61.84147869674185
1006,-10.0
1007,37.99373433583959
1008,52.30325814536341
1009,60.347117794486216
1010,-10.0
1011,72.34957764782327
1012,61.83395989974938
1013,-10.0
1014,-10.0
1015,61.580200501253124
1016,63.00187969924812
1017,65.78696741854638
1018,37.91666666666667
1019,47.166040100250626
1020,59.56453634085215
1021,-10.0
1022,67.87781954887218
1023,45.14327485380117
1024,69.69924812030077
1025,48.209853337046326
1026,64.93734335839599
1027,-10.0
1028,-10.0
1029,53.23496240601503
1030,-10.0
1031,55.74185463659148
1032,-10.0
1033,54.75563909774437
1034,52.87468671679198
1035,62.65037593984963
1036,65.4122807017544
1037,73.48872180451126
1038,68.50626566416042
1039,50.676065162907264
1040,60.65852130325814
1041,49.55325814536341
1042,-10.0
1043,56.13095238095239
1044,-10.0
1045,-10.0
1046,-10.0
1047,-10.0
1048,62.610554163185746
1049,60.45426065162906
1050,51.90162907268169
1051,51.54135338345864
1052,58.70551378446115
1053,-10.0
1054,73.16353383458646
1055,-10.0
1056,-10.0
1057,-10.0
1058,65.23558897243107
1059,74.54824561403511
1060,37.74373433583959
1061,64.61152882205512
1062,-10.0
1063,57.01315789473684
1064,-10.0
1065,-10.0
1066,-10.0
1067,65.73308270676692
1068,72.38721804511279
1069,-10.0
1070,75.64912280701752
1071,-10.0
1072,75.89348370927317
1073,-10.0
1074,68.74561403508771
1075,49.166666666666664
1076,77.70952845075651
1077,73.36466165413536
1078,72.61591478696742
1079,69.28696741854638
1080,-10.0
1081,-10.0
1082,45.38032581453634
1083,67.23245614035089
1084,63.52443609022557
1085,-10.0
1086,72.78195488721805
1087,63.14160401002505
1088,52.84273182957393
1089,85.42919799498746
1090,69.13025619604568
1091,-10.0
1092,61.18170426065162
1093,39.43421052631578
1094,63.176691729323295
1095,55.561403508771924
1096,-10.0
1097,65.56263343544045
1098,56.414160401002505
1099,47.68947832544324
1100,-10.0
1101,75.76817042606514
1102,58.2299498746867
1103,56.271929824561404
1104,59.88220551378447
1105,70.05639097744361
1106,38.677596769702035
1107,64.64598997493734
1108,71.96177944862156
1109,56.74812030075187
1110,59.120927318295735
1111,68.7825814536341
1112,60.25406107862249
1113,-10.0
1114,50.4749373433584
1115,-10.0
1116,42.719576719576715
1117,-10.0
1118,54.52940220922677
1119,60.05576441102756
1120,57.61466165413534
1121,41.11278195488722
1122,-10.0
1123,49.55263157894737
1124,75.78696741854635
1125,52.42167919799499
1126,57.020676691729314
1127,49.68421052631579
1128,-10.0
1129,76.63283208020052
1130,79.26942355889723
1131,-10.0
1132,65.42418546365916
1133,47.515664160401
1134,60.949248120300744
1135,52.886591478696744
1136,54.862781954887225
1137,55.680451127819545
1138,60.347117794486216
1139,-10.0
1140,-10.0
1141,56.622807017543856
1142,64.2174185463659
1143,49.08208020050125
1144,60.98558897243108
1145,50.47431077694237
1146,72.91729323308269
1147,74.04197994987467
1148,-10.0
1149,65.2174185463659
1150,73.62656641604012
1151,-10.0
1152,62.36403508771931
1153,62.34649122807017
1154,-10.0
1155,-10.0
1156,63.26441102756892
1157,60.609649122807014
1158,71.84586466165415
1159,51.03508771929825
1160,-10.0
1161,66.39782326185836
1162,47.10588972431078
1163,51.23496240601503
1164,-10.0
1165,-10.0
1166,48.93358395989975
1167,-10.0
1168,68.40538847117791
1169,59.99122807017543
1170,63.96115288220551
1171,68.49561403508773
1172,66.97681704260653
1173,60.80137844611528
1174,53.23684210526316
1175,68.47055137844613
1176,58.974937343358384
1177,-10.0
1178,42.18421052631578
1179,68.33082706766918
1180,55.02318295739349
1181,47.00438596491228
1182,64.81203007518798
1183,59.95551378446115
1184,51.75375939849624
1185,58.8828320802005
1186,-10.0
1187,61.793859649122815
1188,-10.0
1189,57.337719298245624
1190,54.2299498746867
1191,59.95739348370925
1192,79.7512531328321
1193,62.652255639097746
1194,-10.0
1195,-10.0
1196,51.886591478696744
1197,39.92063492063493
1198,65.327694235589
1199,49.37468671679198
1200,60.11528822055138
1201,52.69298245614035
1202,70.46491228070177
1203,73.28132832080202
1204,-10.0
1205,-10.0
1206,72.71491228070177
1207,-10.0
1208,71.78759398496241
1209,-10.0
1210,77.10150375939848
1211,69.13283208020052
1212,-10.0
1213,55.11152882205514
1214,54.44451406293512
1215,70.21679197994989
1216,66.91729323308272
1217,-10.0
1218,-10.0
1219,56.06265664160401
1220,43.255012531328326
1221,-10.0
1222,-10.0
1223,74.81704260651627
1224,59.29135338345866
1225,-10.0
1226,71.76315789473686
1227,54.96303258145363
1228,53.38533834586466
1229,-10.0
1230,64.31766917293233
1231,47.85714285714286
1232,70.97180451127821
1233,49.85651629072682
1234,53.08709273182958
1235,68.5607769423559
1236,70.61591478696742
1237,64.43483709273184
1238,-10.0
1239,40.26190476190475
1240,75.62656641604012
1241,60.72431077694234
1242,-10.0
1243,61.978070175438596
1244,-10.0
1245,59.60401002506264
1246,48.54478789566509
1247,60.43734335839597
1248,-10.0
1249,-10.0
1250,75.28696741854635
1251,55.41228070175438
1252,64.41854636591479
1253,-10.0
1254,-10.0
1255,62.08395989974938
1256,67.55639097744361
1257,64.00125313283209
1258,70.38972431077694
1259,69.21177944862156
1260,-10.0
1261,77.44235588972433
1262,67.10275689223057
1263,73.54687645038523
1264,-10.0
1265,47.28947368421054
1266,45.193539404065724
1267,66.16917293233082
1268,56.293859649122794
1269,64.91917293233082
1270,44.642857142857146
1271,74.4248120300752
1272,42.120277545716135
1273,69.5075187969925
1274,73.63972431077694
1275,-10.0
1276,74.11967418546364
1277,62.87907268170426
1278,66.76879699248121
1279,-10.0
1280,64.59335839598997
1281,51.24937343358396
1282,59.10588972431079
1283,65.86027568922306
1284,54.39724310776942
1285,-10.0
1286,-10.0
1287,56.3314536340852
1288,-10.0
1289,73.7575187969925
1290,-10.0
1291,54.77882205513785
1292,71.72305764411028
1293,57.49686716791979
1294,-10.0
1295,54.27944862155389
1296,-10.0
1297,57.08270676691731
1298,57.361528822055156
1299,46.015664160401
1300,61.98558897243108
1301,-10.0
1302,-10.0
1303,66.37719298245615
1304,-10.0
1305,-10.0
1306,60.13408521303257
1307,-10.0
1308,54.564536340852136
1309,-10.0
1310,74.28132832080202
1311,74.95989974937345
1312,60.69799498746867
1313,51.86654135338347
1314,39.47619047619049
1315,77.109022556391
1316,76.37593984962409
1317,53.136591478696744
1318,57.29699248120301
1319,73.76942355889724
1320,57.04699248120301
1321,-10.0
1322,-10.0
1323,-10.0
1324,71.72932330827068
1325,68.82268170426066
1326,66.47744360902256
1327,61.692982456140356
1328,-10.0
1329,-10.0
1330,61.442982456140356
1331,-10.0
1332,39.8032581453634
1333,55.59210526315788
1334,73.01441102756893
1335,69.30576441102757
1336,47.04135338345864
1337,62.87531328320804
1338,-10.0
1339,76.60619140443703
1340,-10.0
1341,42.219924812030065
1342,68.93325907360996
1343,60.59210526315789
1344,71.08020050125313
1345,65.18546365914789
1346,-10.0
1347,58.25375939849624
1348,-10.0
1349,53.02756892230576
1350,71.47180451127821
1351,63.77130325814536
1352,-10.0
1353,52.92794486215539
1354,56.474937343358384
1355,-10.0
1356,-10.0
1357,-10.0
1358,-10.0
1359,67.827694235589
1360,52.176065162907264
1361,71.19674185463657
1362,-10.0
1363,51.743734335839605
1364,55.18796992481202
1365,72.88283208020052
1366,59.4987468671679
1367,-10.0
1368,-10.0
1369,69.49624060150377
1370,71.0300751879699
1371,70.0300751879699
1372,-10.0
1373,50.1547619047619
1374,81.51253132832079
1375,60.1328320802005
1376,67.81766917293233
1377,62.385338345864646
1378,50.83208020050125
1379,-10.0
1380,-10.0
1381,-10.0
1382,-10.0
1383,66.62593984962406
1384,-10.0
1385,-10.0
1386,51.32581453634086
1387,-10.0
1388,77.70927318295742
1389,50.29072681704261
1390,68.06265664160401
1391,67.04385964912281
1392,-10.0
1393,50.52318295739349
1394,-10.0
1395,77.58293882855287
1396,54.17167919799499
1397,61.18170426065162
1398,72.9248120300752
1399,61.4078947368421
1400,64.39223057644112
1401,75.84702496983199
1402,62.402255639097746
1403,71.49561403508773
1404,51.68295739348372
1405,69.66165413533837
1406,61.57644110275688
1407,71.33458646616543
1408,-10.0
1409,-10.0
1410,55.926691729323316
1411,61.642230576441115
1412,-10.0
1413,68.60366193260931
1414,-10.0
1415,67.49060150375941
1416,-10.0
1417,70.28822055137844
1418,65.64411027568923
1419,68.38847117794488
1420,64.91290726817043
1421,-10.0
1422,-10.0
1423,-10.0
1424,50.426065162907264
1425,81.08959899749372
1426,80.10213032581451
1427,54.50375939849624
1428,80.61340852130326
1429,59.758771929824555
1430,47.0639097744361
1431,55.70802005012532
1432,-10.0
1433,72.98995173117977
1434,45.2437343358396
1435,-10.0
1436,-10.0
1437,53.23586744639377
1438,40.97619047619049
1439,-10.0
1440,64.29448621553884
1441,63.36591478696741
1442,74.33959899749375
1443,66.62844611528821
1444,59.12343358395989
1445,-10.0
1446,73.83395989974936
1447,63.27631578947368
1448,62.676691729323295
1449,47.3734335839599
1450,55.91917293233082
1451,54.136591478696744
1452,-10.0
1453,75.27443609022555
1454,58.09649122807017
1455,-10.0
1456,67.82205513784459
1457,44.02318295739349
1458,57.16228070175438
1459,-10.0
1460,46.129699248120296
1461,50.03508771929825
1462,48.547619047619044
1463,-10.0
1464,-10.0
1465,69.82702125684582
1466,47.79072681704261
1467,50.760651629072676
1468,66.3953634085213
1469,-10.0
1470,67.92919799498749
1471,-10.0
1472,57.979323308270665
1473,70.97243107769424
1474,-10.0
1475,-10.0
1476,-10.0
1477,61.575187969924805
1478,59.00375939849622
1479,-10.0
1480,66.8953634085213
1481,73.83395989974936
1482,58.45358767288591
1483,50.826441102756895
1484,-10.0
1485,60.531328320802004
1486,68.09711779448622
1487,-10.0
1488,55.35651629072682
1489,-10.0
1490,64.10839598997494
1491,47.19611528822055
1492,55.378446115288206
1493,52.09335839598998
1494,-10.0
