,target
375,60.806390977443606
376,57.59203564466721
377,57.61528822055138
378,45.02318295739349
379,52.81516290726817
380,-10.0
381,72.13909774436091
382,35.72619047619049
383,-10.0
384,59.51315789473684
385,64.3577694235589
386,80.09586466165412
387,-10.0
388,50.6484962406015
389,69.45551378446116
390,78.86967418546364
391,66.29165506358488
392,-10.0
393,49.85456697298804
394,82.51253132832079
395,56.39160401002505
396,-10.0
397,-10.0
398,-10.0
399,-10.0
400,63.94736842105264
401,71.7800751879699
402,59.93170426065162
403,74.38721804511279
404,64.18045112781955
405,57.04573934837091
406,64.33395989974939
407,63.54933630372227
408,57.20426065162906
409,55.384085213032584
410,48.51754385964912
411,-10.0
412,64.13345864661653
413,48.93421052631579
414,-10.0
415,-10.0
416,61.34649122807017
417,71.81265664160401
418,-10.0
419,69.68609022556392
420,-10.0
421,45.215399610136465
422,-10.0
423,81.89974937343356
424,-10.0
425,-10.0
426,-10.0
427,50.64097744360904
428,61.567669172932334
429,51.902255639097746
430,-10.0
431,54.963659147869684
432,65.00250626566417
433,-10.0
434,-10.0
435,51.154761904761905
436,52.84210526315788
437,-10.0
438,-10.0
439,68.93671679197995
440,-10.0
441,-10.0
442,-10.0
443,-10.0
444,48.02255639097745
445,-10.0
446,59.97431077694234
447,72.61466165413536
448,-10.0
449,-10.0
450,-10.0
451,50.826441102756895
452,67.9592731829574
453,70.43045112781955
454,54.70426065162906
455,45.92167919799499
456,-10.0
457,78.10776942355888
458,-10.0
459,-10.0
460,-10.0
461,-10.0
462,-10.0
463,66.43107769423558
464,74.60839598997491
465,-10.0
466,77.91729323308269
467,56.870927318295735
468,54.16290726817042
469,60.92042606516289
470,-10.0
471,-10.0
472,66.41729323308272
473,63.33521303258146
474,-10.0
475,56.46929824561405
476,56.88596491228071
477,-10.0
478,-10.0
479,-10.0
480,71.88847117794488
481,45.0889724310777
482,-10.0
483,65.45050125313283
484,68.25125313283209
485,56.89724310776942
486,59.10338345864661
487,53.0576441102757
488,70.3934837092732
489,61.74122807017543
490,66.89912280701755
491,57.903508771929836
492,58.86215538847119
493,-10.0
494,63.50187969924812
495,72.11591478696742
496,58.807017543859644
497,48.993734335839605
498,56.32957393483709
499,-10.0
500,63.258771929824555
501,-10.0
502,72.08395989974936
503,55.03508771929825
504,48.11215538847117
505,61.28258145363407
506,57.08145363408519
507,82.89411027568921
508,51.53320802005013
509,-10.0
510,62.608395989974944
511,61.99122807017543
512,-10.0
513,67.49340944954982
514,-10.0
515,-10.0
516,60.33082706766916
517,40.92857142857142
518,55.27819548872181
519,54.98120300751881
520,70.6641604010025
521,64.37781954887218
522,79.19674185463658
523,56.87969924812031
524,55.087719298245624
525,66.08709273182957
526,56.29010025062657
527,70.86528822055139
528,53.28508771929825
529,70.78696741854638
530,54.759676970203294
531,52.78383458646616
532,71.23997493734338
533,-10.0
534,53.818295739348365
535,-10.0
536,-10.0
537,-10.0
538,45.62280701754387
539,50.39397103870788
540,57.772556390977456
541,55.48558897243108
542,53.31829573934837
543,68.46177944862156
544,-10.0
545,-10.0
546,52.61804975401467
547,69.92982456140352
548,55.00250626566415
549,80.31077694235587
550,78.73370927318292
551,53.98809523809524
552,45.327067669172926
553,65.5858395989975
554,60.224937343358384
555,57.14724310776944
556,-10.0
557,57.78884711779448
558,-10.0
559,61.73370927318296
560,-10.0
561,50.636591478696744
562,-10.0
563,76.04887218045114
564,-10.0
565,-10.0
566,-10.0
567,64.1516290726817
568,-10.0
569,-10.0
570,-10.0
571,59.63095238095239
572,-10.0
573,81.68546365914786
574,42.84461152882205
575,-10.0
576,-10.0
577,56.14849624060151
578,-10.0
579,66.97586558990068
580,57.32894736842105
581,75.57769423558896
582,-10.0
583,-10.0
584,-10.0
585,53.06223893065999
586,75.2293001021071
587,59.47556390977445
588,74.70300751879698
589,63.7487468671679
590,55.609649122807014
591,-10.0
592,57.388471177944865
593,56.27882205513785
594,74.26879699248119
595,52.36842105263158
596,-10.0
597,-10.0
598,77.52443609022555
599,62.180451127819545
600,-10.0
601,72.88283208020052
602,65.69172932330828
603,43.59461152882205
604,66.87030075187971
605,53.23684210526316
606,55.01065162907269
607,50.85923141186299
608,51.57706766917294
609,50.676065162907264
610,63.07456140350877
611,-10.0
612,51.02631578947368
613,68.18671679197995
614,-10.0
615,63.85902255639098
616,-10.0
617,56.01378446115288
618,-10.0
619,-10.0
620,51.61904761904762
621,-10.0
622,66.60338345864662
623,63.11027568922305
624,68.77005012531329
625,58.60714285714287
626,63.04010025062655
627,55.594240230205145
628,-10.0
629,59.78320802005012
630,60.10526315789476
631,-10.0
632,-10.0
633,66.0607769423559
634,71.48872180451126
635,55.65162907268169
636,61.77506265664161
637,69.13972431077694
638,55.64724310776942
639,62.239348370927324
640,-10.0
641,-10.0
642,-10.0
643,76.13345864661655
644,-10.0
645,-10.0
646,69.01253132832082
647,61.61528822055138
648,78.91165413533834
649,74.19674185463657
650,-10.0
651,58.29010025062655
652,74.52373990531885
653,51.226190476190474
654,71.36403508771932
655,67.827694235589
656,47.483500417710935
657,41.44611528822055
658,-10.0
659,54.42543859649121
660,61.67418546365915
661,-10.0
662,70.88283208020052
663,51.14160401002507
664,50.46804511278196
665,-10.0
666,-10.0
667,64.76942355889724
668,45.385964912280706
669,54.035714285714285
670,61.95739348370925
671,53.83709273182958
672,68.7468671679198
673,56.06328320802004
674,63.308897243107786
675,62.7280701754386
676,-10.0
677,-10.0
678,-10.0
679,64.18609022556392
680,55.872807017543856
681,46.046992481203006
682,59.58834586466167
683,51.202380952380956
684,50.94548872180451
685,-10.0
686,-10.0
687,-10.0
688,-10.0
689,-10.0
690,-10.0
691,-10.0
692,65.83082706766918
693,-10.0
694,-10.0
695,-10.0
696,72.8233082706767
697,56.91228070175438
698,65.9780701754386
699,71.85674835236239
700,50.760651629072676
701,61.77631578947369
702,-10.0
703,-10.0
704,-10.0
705,64.08646616541354
706,51.24122807017543
707,53.12468671679198
708,63.048872180451134
709,42.217372134038804
710,54.76065162907269
711,-10.0
712,69.72681704260653
713,60.80576441102756
714,72.75814536340853
715,-10.0
716,63.10338345864662
717,-10.0
718,61.07393483709273
719,65.95363408521304
720,74.40538847117791
721,60.70614035087718
722,74.91791979949876
723,62.293859649122815
724,-10.0
725,-10.0
726,-10.0
727,64.15977443609022
728,82.59709458832265
729,42.219298245614034
730,-10.0
731,69.71679197994989
732,67.52819548872179
733,50.12183235867446
734,48.15914786967418
735,63.98558897243108
736,49.076441102756895
737,-10.0
738,54.47932330827067
739,66.24561403508773
740,65.95300751879701
741,-10.0
742,-10.0
743,-10.0
744,55.66917293233082
745,56.956766917293216
746,-10.0
747,60.508145363408524
748,62.80576441102756
749,-10.0
750,42.028822055137844
751,60.271303258145345
752,73.38220551378448
753,-10.0
754,-10.0
755,-10.0
756,37.583333333333336
757,55.47932330827067
758,56.99561403508772
759,57.945488721804516
760,52.30075187969925
761,58.31892230576443
762,71.89912280701752
763,55.85526315789474
764,64.31265664160401
765,60.033834586466156
766,-10.0
767,52.62719298245613
768,75.50187969924814
769,-10.0
770,-10.0
771,70.6810776942356
772,-10.0
773,-10.0
774,-10.0
775,66.97932330827068
776,-10.0
777,-10.0
778,52.086466165413526
779,71.58925090504037
780,69.60213032581454
781,48.54636591478697
782,56.8671679197995
783,-10.0
784,52.59210526315788
785,-10.0
786,41.38659147869674
787,80.42293233082707
788,-10.0
789,-10.0
790,-10.0
791,64.36716791979948
792,51.4404761904762
793,-10.0
794,69.9830827067669
795,-10.0
796,-10.0
797,69.4122807017544
798,62.28446115288219
799,64.38434048083171
800,67.13721804511279
801,71.3483709273183
802,-10.0
803,-10.0
804,-10.0
805,47.916040100250626
806,-10.0
807,61.45426065162906
808,69.80388471177946
809,44.68421052631578
810,58.54511278195488
811,-10.0
812,80.51253132832079
813,77.80917571707045
814,-10.0
815,64.11152882205512
816,41.61215538847117
817,66.50187969924812
818,-10.0
819,76.26942355889723
820,-10.0
821,70.63283208020052
822,-10.0
823,-10.0
824,51.26065162907269
825,-10.0
826,-10.0
827,68.81203007518798
828,61.716791979949875
829,65.58020050125313
830,-10.0
831,-10.0
832,-10.0
833,57.01441102756892
834,74.85213032581451
835,54.811403508771924
836,54.76336675020887
837,40.68421052631578
838,-10.0
839,56.37907268170426
840,71.19799498746869
841,-10.0
842,76.09022556390978
843,46.021929824561404
844,-10.0
845,-10.0
846,63.01002506265663
847,65.71491228070177
848,60.015664160400995
849,85.28007518796993
850,72.36466165413536
851,-10.0
852,-10.0
853,65.11152882205512
854,64.5419799498747
855,-10.0
856,50.80200501253133
857,71.89912280701752
858,58.142230576441115
859,52.89473684210526
860,-10.0
861,60.122180451127804
862,63.531328320802004
863,62.70802005012533
864,-10.0
865,-10.0
866,68.47243107769424
867,54.04573934837092
868,54.09273182957393
869,45.75438596491228
870,57.71052631578946
871,76.81015037593984
872,64.50751879699249
873,67.20542095980693
874,65.29448621553884
875,53.902255639097746
876,62.544486215538846
877,68.07894736842105
878,52.200501253132835
879,46.81922398589065
880,71.69736842105264
881,51.92042606516291
882,-10.0
883,61.57393483709273
884,71.27536433676784
885,68.01942355889724
886,65.984335839599
887,73.00814536340853
888,-10.0
889,59.20802005012533
890,-10.0
891,-10.0
892,-10.0
893,48.3734335839599
894,-10.0
895,73.609022556391
896,-10.0
897,-10.0
898,68.47055137844613
899,64.44486215538846
900,-10.0
901,46.84899749373434
902,49.271929824561404
903,-10.0
904,-10.0
905,51.76754385964912
906,71.32393483709274
907,-10.0
908,61.84962406015037
909,-10.0
910,45.32017543859649
911,55.73809523809524
912,54.56892230576441
913,73.48997493734338
914,71.45426065162907
915,-10.0
916,-10.0
917,71.07393483709274
918,58.27380952380954
919,55.25563909774437
920,71.0607769423559
921,-10.0
922,72.33458646616543
923,50.18544045298432
924,-10.0
925,67.73934837092733
926,71.63157894736844
927,55.89724310776942
928,-10.0
929,-10.0
930,64.374686716792
931,59.36591478696741
932,-10.0
933,-10.0
934,64.81829573934836
935,-10.0
936,66.41917293233082
937,-10.0
938,-10.0
939,71.39912280701752
940,50.48558897243108
941,71.67418546365916
942,75.20864661654134
943,41.660401002506255
944,-10.0
945,63.63157894736843
946,-10.0
947,43.57017543859649
948,66.94736842105264
949,-10.0
950,65.65288220551378
951,69.94674185463657
952,56.10463659147869
953,-10.0
954,77.83521303258148
955,65.90977443609022
956,74.2512531328321
957,-10.0
958,79.33959899749372
959,71.90538847117791
960,-10.0
961,76.7800751879699
962,62.40664160401002
963,65.86654135338345
964,69.19736842105264
965,-10.0
966,59.00375939849622
967,-10.0
968,-10.0
969,-10.0
970,70.31015037593987
971,59.070802005012546
972,51.24280608929731
973,84.19674185463658
974,54.80075187969925
975,59.493107769423546
976,-10.0
977,-10.0
978,40.18421052631578
979,-10.0
980,-10.0
981,-10.0
982,-10.0
983,59.99060150375939
984,-10.0
985,56.29573934837092
986,64.25125313283209
987,-10.0
988,52.218045112781965
989,66.09147869674185
990,73.04197994987467
991,-10.0
992,-10.0
993,-10.0
994,-10.0
995,53.14160401002507
996,61.85588972431079
997,57.649099600853994
998,75.84085213032583
999,-10.0
1000,-10.0
1001,64.91854636591479
1002,-10.0
1003,48.45112781954888
1004,63.918546365914786
1005,-10.0
1006,-10.0
1007,-10.0
1008,48.0
1009,-10.0
1010,62.47305764411027
1011,-10.0
1012,62.98558897243108
1013,67.22932330827068
1014,-10.0
1015,-10.0
1016,47.92105263157895
1017,-10.0
1018,-10.0
1019,-10.0
1020,-10.0
1021,61.023182957393495
1022,74.88721804511279
1023,-10.0
1024,-10.0
1025,-10.0
1026,59.91724682075559
1027,-10.0
1028,72.7512531328321
1029,70.15100250626567
1030,-10.0
1031,60.90977443609021
1032,53.218045112781965
1033,60.18922305764412
1034,66.91102756892232
1035,85.83959899749374
1036,52.861157523438216
1037,57.29135338345866
1038,-10.0
1039,53.94917850181008
1040,53.85338345864661
1041,-10.0
1042,57.031328320802004
1043,-10.0
1044,74.23433583959901
1045,59.180451127819545
1046,62.27631578947368
1047,67.51441102756893
1048,73.49436090225565
1049,-10.0
1050,-10.0
1051,66.97055137844613
1052,-10.0
1053,63.58646616541353
1054,67.93483709273184
1055,58.080200501253124
1056,65.94423558897243
1057,-10.0
1058,67.18045112781955
1059,41.160401002506255
1060,-10.0
1061,-10.0
1062,55.04761904761906
1063,-10.0
1064,-10.0
1065,49.78508771929825
1066,45.7590736099508
1067,83.30451127819548
1068,-10.0
1069,52.61779448621555
1070,-10.0
1071,-10.0
1072,53.71428571428572
1073,65.5795739348371
1074,64.78759398496241
1075,61.10588972431079
1076,59.497493734335826
1077,-10.0
1078,52.91917293233082
1079,69.78132832080202
1080,71.76503759398497
1081,50.82456140350877
1082,58.063909774436105
1083,66.8953634085213
1084,73.19674185463657
1085,56.070802005012546
1086,-10.0
1087,-10.0
1088,68.26315789473686
1089,72.73433583959901
1090,59.749373433583976
1091,50.49874686716792
1092,51.26840248770074
1093,57.14786967418548
1094,77.28634085213031
1095,58.749373433583976
1096,38.14285714285715
1097,56.28067854822242
1098,60.16353383458645
1099,76.31641604010024
1100,55.91917293233082
1101,64.95426065162907
1102,57.020676691729314
1103,68.88345864661655
1104,50.71741854636591
1105,54.27784739626846
1106,75.34022556390978
1107,-10.0
1108,62.691102756892235
1109,54.930752807945794
1110,48.458020050125306
1111,-10.0
1112,47.265664160401
1113,59.40977443609021
1114,64.27568922305765
1115,67.31892230576442
1116,70.46491228070177
1117,61.25963055787617
1118,44.02944862155388
1119,66.09586466165415
1120,62.01002506265663
1121,-10.0
1122,65.44483894922492
1123,-10.0
1124,-10.0
1125,62.229764225378254
1126,72.38157894736844
1127,69.45864661654137
1128,65.28884711779449
1129,62.639724310776934
1130,-10.0
1131,69.11090225563909
1132,60.703564466722355
1133,71.35401002506266
1134,69.7449874686717
1135,44.017543859649116
1136,57.293859649122794
1137,-10.0
1138,62.031328320802004
1139,57.98746867167921
1140,64.8295739348371
1141,62.389097744360896
1142,-10.0
1143,-10.0
1144,-10.0
1145,54.71546922862712
1146,68.18483709273184
1147,51.37652000371299
1148,46.72544787895665
1149,69.16353383458646
1150,60.1578947368421
1151,54.00877192982455
1152,-10.0
1153,52.94170611714471
1154,71.36528822055139
1155,-10.0
1156,55.75368978000555
1157,66.53759398496241
1158,51.38471177944863
1159,-10.0
1160,68.827694235589
1161,-10.0
1162,-10.0
1163,-10.0
1164,-10.0
1165,69.8295739348371
1166,50.59273182957393
1167,-10.0
1168,-10.0
1169,-10.0
1170,66.65288220551378
1171,56.76002506265666
1172,-10.0
1173,40.16666666666667
1174,64.96867167919798
1175,53.37719298245613
1176,75.79260651629075
1177,58.252506265664145
1178,54.77130325814536
1179,53.968045112781965
1180,-10.0
1181,61.908521303258134
1182,56.91228070175438
1183,56.303513413162534
1184,78.88345864661655
1185,52.98558897243108
1186,77.72117794486213
1187,-10.0
1188,67.89598997493734
1189,61.74248120300751
1190,70.03070175438599
1191,-10.0
1192,65.04133017729508
1193,-10.0
1194,72.01253132832082
1195,56.81328320802004
1196,-10.0
1197,75.58395989974936
1198,83.05451127819548
1199,64.38157894736842
1200,61.80576441102756
1201,-10.0
1202,-10.0
1203,61.97556390977445
1204,-10.0
1205,-10.0
1206,67.18546365914789
1207,-10.0
1208,58.74624060150376
1209,49.675438596491226
1210,49.1234335839599
1211,38.86904761904761
1212,52.61779448621555
1213,63.82456140350877
1214,-10.0
1215,57.699248120300744
1216,-10.0
1217,-10.0
1218,51.40162907268171
1219,71.32268170426066
1220,-10.0
1221,62.05135523995173
1222,-10.0
1223,64.55137844611528
1224,59.83667502088556
1225,52.30889724310777
1226,59.25375939849622
1227,72.91729323308272
1228,-10.0
1229,62.989974937343355
1230,-10.0
1231,-10.0
1232,79.05388471177945
1233,47.67857142857142
1234,51.511904761904766
1235,-10.0
1236,48.66258238188064
1237,63.786967418546375
1238,-10.0
1239,77.48370927318292
1240,66.66729323308272
1241,67.38847117794488
1242,-10.0
1243,72.91729323308272
1244,75.359022556391
1245,45.095238095238095
1246,46.457393483709275
1247,65.26002506265662
1248,70.77506265664158
1249,59.20426065162906
1250,-10.0
1251,-10.0
1252,68.8546365914787
1253,48.3558201058201
1254,-10.0
1255,60.548245614035096
1256,47.838345864661655
1257,-10.0
1258,-10.0
1259,69.89974937343356
1260,-10.0
1261,64.73370927318297
1262,64.34210526315789
1263,66.58458646616542
1264,-10.0
1265,68.69924812030077
1266,74.44924812030077
1267,73.2330827067669
1268,81.69674185463658
1269,66.02067669172932
1270,-10.0
1271,-10.0
1272,-10.0
1273,-10.0
1274,-10.0
1275,51.62248213125406
1276,66.31328320802005
1277,56.043859649122794
1278,-10.0
1279,63.126566416040106
1280,61.51065162907267
1281,64.86394226306507
1282,64.19360902255639
1283,66.85150375939851
1284,-10.0
1285,59.03341687552214
1286,-10.0
1287,65.87781954887218
1288,69.09711779448622
1289,-10.0
1290,-10.0
1291,51.826441102756895
1292,67.03884711779449
1293,-10.0
1294,49.498120300751886
1295,-10.0
1296,45.60588972431078
1297,-10.0
1298,-10.0
1299,64.35902255639098
1300,-10.0
1301,42.534391534391524
1302,46.689223057644114
1303,81.03007518796993
1304,69.11340852130324
1305,-10.0
1306,47.390350877192986
1307,-10.0
1308,48.226190476190474
1309,-10.0
1310,53.66979949874686
1311,40.517543859649116
1312,-10.0
1313,-10.0
1314,67.14473684210527
1315,-10.0
1316,59.86654135338345
1317,62.03070175438597
1318,68.76315789473686
1319,-10.0
1320,56.37719298245613
1321,70.15538847117791
1322,-10.0
1323,48.04636591478697
1324,49.666666666666664
1325,53.770050125313276
1326,-10.0
1327,75.1503759398496
1328,70.07268170426066
1329,49.8076441102757
1330,57.313909774436105
1331,-10.0
1332,-10.0
1333,58.575814536340836
1334,-10.0
1335,64.77819548872179
1336,75.60776942355888
1337,53.284461152882216
1338,48.784461152882216
1339,69.78884711779449
1340,69.32894736842105
1341,55.45488721804511
1342,72.59085213032583
1343,-10.0
1344,53.60401002506265
1345,-10.0
1346,64.52819548872179
1347,-10.0
1348,64.02756892230576
1349,65.14035087719297
1350,-10.0
1351,62.728070175438596
1352,58.68107769423559
1353,-10.0
1354,-10.0
1355,-10.0
1356,-10.0
1357,54.57518796992482
1358,-10.0
1359,-10.0
1360,63.85275689223058
1361,-10.0
1362,74.5012531328321
1363,64.06265664160401
1364,-10.0
1365,65.6516290726817
1366,73.31766917293234
1367,52.39097744360904
1368,58.731203007518815
1369,-10.0
1370,-10.0
1371,-10.0
1372,-10.0
1373,55.17042606516291
1374,60.31704260651629
1375,57.06265664160401
1376,-10.0
1377,62.34147869674186
1378,60.22556390977445
1379,-10.0
1380,57.9987468671679
1381,58.92857142857144
1382,-10.0
1383,47.35087719298246
1384,76.19235588972433
1385,-10.0
1386,-10.0
1387,51.634085213032584
1388,-10.0
1389,60.850250626566435
1390,48.640350877192986
1391,-10.0
1392,69.01253132832082
1393,-10.0
1394,-10.0
1395,63.590225563909776
1396,-10.0
1397,-10.0
1398,53.110275689223045
1399,74.32769423558896
1400,54.60588972431079
1401,63.87593984962407
1402,49.67794486215539
1403,61.68446579411491
1404,62.14097744360901
1405,74.18170426065164
1406,-10.0
1407,60.34649122807017
1408,-10.0
1409,-10.0
1410,40.74373433583959
1411,81.86967418546364
1412,44.438596491228076
1413,-10.0
1414,-10.0
1415,52.754385964912295
1416,60.52380952380954
1417,-10.0
1418,59.25313283208018
1419,50.64285714285714
1420,46.02255639097745
1421,62.53195488721804
1422,70.09586466165415
1423,62.71052631578948
1424,64.61027568922306
1425,-10.0
1426,59.611459203564486
1427,-10.0
1428,-10.0
1429,-10.0
1430,60.19736842105263
1431,63.07736934929917
1432,71.96491228070177
1433,65.43358395989976
1434,-10.0
1435,60.93481388656826
1436,39.6359649122807
1437,57.14536340852129
1438,-10.0
1439,-10.0
1440,72.13220551378448
1441,63.24185463659146
1442,77.29260651629075
1443,-10.0
1444,-10.0
1445,-10.0
1446,75.6729323308271
1447,41.69611528822055
1448,47.74874686716792
1449,-10.0
1450,76.60213032581451
1451,-10.0
1452,-10.0
1453,65.11090225563909
1454,53.521929824561404
1455,62.79323308270677
1456,79.24436090225562
1457,55.85672514619883
1458,71.59147869674187
1459,73.69674185463657
1460,-10.0
1461,54.27819548872181
1462,-10.0
1463,-10.0
1464,69.94674185463657
1465,-10.0
1466,60.075814536340836
1467,56.46115288220551
1468,83.2268170426065
1469,-10.0
1470,-10.0
1471,-10.0
1472,69.48934837092733
1473,50.22368421052632
1474,46.939223057644114
1475,56.706140350877185
1476,65.97869674185465
1477,-10.0
1478,37.93421052631578
1479,77.98370927318292
1480,-10.0
1481,62.58145363408519
1482,65.62719298245615
1483,65.70989974937343
1484,46.82388842476561
1485,68.41102756892232
1486,-10.0
1487,77.41791979949876
1488,67.74561403508773
1489,77.28007518796993
1490,64.46240601503759
1491,71.1453634085213
1492,72.44799498746869
1493,73.4003759398496
1494,59.83145363408519
1495,56.320802005012546
1496,-10.0
1497,50.82456140350877
1498,53.52756892230576
1499,46.85526315789474
1500,-10.0
1501,-10.0
1502,55.71052631578946
1503,84.8220551378446
1504,-10.0
1505,-10.0
1506,46.75
1507,-10.0
